ID,reg1,reg2,reg3,reg4,home,chld,hinc,genf,wrat,avhv,incm,inca,plow,npro,tgif,lgif,rgif,tdon,tlag,agif,donr,damt
1906,0,0,0,1,1,0,5,1,7,139,22,34,12,96,330,21,20,15,13,13.41,1,19
1909,0,0,1,0,1,2,5,1,8,145,32,37,9,45,64,36,53,23,12,17.48,0,0
1913,0,1,0,0,1,2,3,0,8,184,25,36,25,51,119,9,9,19,8,5.43,1,12
1914,0,0,0,0,1,0,4,1,8,199,46,72,26,55,109,4,3,15,8,4.73,1,15
1917,0,0,0,0,1,0,5,1,8,124,28,39,22,112,173,13,10,20,7,10.81,0,0
1918,0,0,0,1,1,2,4,1,9,415,97,136,0,109,233,92,56,17,7,17.71,1,17
1919,0,1,0,0,0,2,4,0,9,155,31,41,17,61,72,18,9,13,4,10.6,0,0
1922,0,1,0,0,1,1,4,1,8,101,25,33,21,99,284,13,8,14,11,11.64,1,13
1923,0,0,1,0,1,3,2,1,2,105,42,42,6,78,127,38,30,20,5,24.18,0,0
1924,0,1,0,0,1,3,3,1,2,200,34,47,5,62,97,21,21,18,4,19,0,0
1925,0,0,0,0,0,3,1,1,8,145,29,44,28,23,60,9,6,23,9,8.6,0,0
1926,0,1,0,0,1,0,2,0,8,137,34,34,12,20,57,31,24,17,5,13.52,0,0
1928,0,1,0,0,0,2,4,0,0,109,16,32,31,85,165,29,20,20,4,15.47,0,0
1929,0,0,0,0,0,2,5,0,9,244,53,67,2,100,216,29,16,13,4,9.82,0,0
1931,1,0,0,0,1,2,3,0,9,105,34,38,17,143,247,21,18,14,3,12.72,1,14
1932,0,0,1,0,1,5,2,0,1,190,72,72,1,58,95,9,10,23,7,5.27,0,0
1933,0,1,0,0,0,0,4,0,8,138,40,51,15,40,68,7,13,20,7,7.44,1,12
1934,0,0,1,0,1,2,6,1,9,268,105,109,0,48,47,5,6,15,5,3.81,0,0
1936,1,0,0,0,0,5,3,1,8,160,28,61,13,81,131,23,6,24,5,16.67,0,0
1938,0,1,0,0,1,0,4,0,5,257,50,97,6,53,108,12,11,8,6,9.18,1,14
1942,1,0,0,0,1,3,7,1,0,83,19,23,39,80,91,28,13,23,3,9,0,0
1945,0,0,0,0,1,0,4,0,9,125,25,29,16,48,77,6,5,10,3,4.55,1,16
1946,0,1,0,0,0,2,4,1,4,255,49,63,4,114,259,12,11,15,7,8.02,0,0
1947,1,0,0,0,1,3,4,0,9,145,39,39,8,94,329,11,10,18,6,5.79,1,12
1948,0,0,0,0,1,1,2,0,9,142,27,49,21,60,105,8,8,17,4,6.58,0,0
1949,1,0,0,0,1,0,4,0,9,203,50,69,6,12,41,24,15,16,7,8.83,1,14
1951,0,1,0,0,1,3,5,1,8,162,43,43,5,49,78,7,5,15,5,5.77,0,0
1952,0,0,0,0,1,3,1,1,8,300,40,76,5,31,62,8,5,21,8,5.79,0,0
1953,0,0,0,0,1,3,7,1,4,123,34,46,13,11,35,13,12,15,6,8.45,0,0
1954,0,1,0,0,1,3,2,1,8,103,17,32,23,13,55,9,6,20,6,6.29,0,0
1957,0,1,0,0,1,0,5,1,8,89,17,30,37,63,135,15,11,13,8,13.38,1,14
1958,0,1,0,0,1,0,3,0,6,198,52,61,5,52,76,23,33,21,6,11.65,1,16
1959,0,0,0,0,0,4,4,1,5,100,15,30,33,31,79,28,31,20,6,16.91,0,0
1960,0,0,0,1,1,0,4,1,9,97,17,36,20,55,84,43,20,16,3,19.87,1,17
1961,1,0,0,0,1,2,3,1,0,167,32,76,14,87,257,28,10,23,4,15.69,0,0
1962,1,0,0,0,0,2,5,1,8,150,30,34,36,94,206,23,11,13,3,13.59,0,0
1965,0,0,0,1,1,0,3,1,8,149,56,56,5,104,127,4,2,26,4,7.06,1,13
1968,1,0,0,0,1,0,4,0,8,292,88,99,0,52,79,11,8,16,3,10.39,1,14
1969,0,1,0,0,1,1,5,1,4,162,57,65,1,28,61,11,8,20,10,13.39,0,0
1972,0,0,0,1,1,2,6,1,6,396,62,98,0,99,177,8,5,16,5,4.63,0,0
1974,0,0,0,1,1,0,4,0,8,127,66,66,9,85,120,16,19,16,6,14.48,1,17
1978,1,0,0,0,1,4,4,0,8,289,48,94,5,103,206,9,3,14,12,8.12,1,12
1981,0,1,0,0,1,3,4,0,8,85,20,29,33,50,70,4,7,24,3,7.04,1,12
1983,0,1,0,0,1,0,4,1,9,182,21,65,18,77,92,13,13,15,8,9.46,1,14
1985,0,1,0,0,1,4,1,0,8,82,21,27,31,5,33,24,9,16,6,14.69,0,0
1987,0,1,0,0,1,0,4,1,9,231,45,55,12,17,53,13,10,39,4,10.04,1,15
1988,0,0,0,0,1,1,3,1,5,151,37,52,13,64,90,16,9,22,3,5.62,0,0
1992,0,0,1,0,1,3,6,0,9,254,39,51,7,42,57,20,13,24,7,12.12,0,0
1994,0,0,0,0,1,3,5,0,9,156,56,56,15,96,115,42,15,20,3,22.33,0,0
2000,0,0,0,1,0,1,4,1,4,157,42,42,9,75,90,8,4,21,6,10.64,0,0
2002,1,0,0,0,1,2,3,0,8,180,70,70,6,100,297,8,5,24,7,5.29,1,12
2004,1,0,0,0,0,3,6,1,8,129,27,46,15,99,233,15,9,18,8,8.7,0,0
2005,0,0,0,1,1,0,4,0,8,227,39,68,9,125,372,3,1,20,7,4.85,1,14
2007,1,0,0,0,1,2,5,0,5,235,79,79,1,54,52,16,18,19,6,13.55,0,0
2009,0,0,1,0,1,0,4,0,9,364,67,117,0,42,82,21,10,14,3,17.33,1,15
2010,0,0,1,0,1,0,4,1,9,207,32,60,10,94,268,26,14,17,5,11.3,1,15
2012,0,0,0,0,1,3,1,1,6,138,27,50,12,44,81,13,11,18,5,9.2,0,0
2014,1,0,0,0,1,2,4,0,6,233,42,73,9,43,67,8,4,32,6,3.68,0,0
2015,0,0,0,0,1,0,6,1,9,162,59,59,3,99,310,6,4,14,6,5.56,1,13
2016,0,1,0,0,1,0,6,1,1,178,39,47,15,44,68,20,16,20,5,8.39,1,13
2020,0,0,1,0,0,0,3,1,8,254,40,82,5,29,48,18,12,16,4,8.02,0,0
2021,0,1,0,0,1,1,2,0,8,260,60,65,2,87,120,11,11,22,3,8.03,1,15
2024,0,0,0,1,1,2,5,1,5,175,51,51,8,45,90,17,5,14,4,9,0,0
2027,1,0,0,0,1,0,4,0,6,234,61,65,1,52,76,22,21,14,9,14.02,1,16
2029,0,0,0,1,0,3,1,1,8,137,42,44,6,75,82,19,12,27,5,10.69,0,0
2033,1,0,0,0,1,5,4,0,9,165,52,52,4,73,170,43,29,22,5,17.8,1,17
2035,0,0,0,0,0,4,5,1,1,213,36,65,12,56,79,9,7,33,4,8,0,0
2036,0,0,0,0,1,0,5,0,7,154,28,37,16,74,122,6,7,14,7,3.65,1,13
2037,0,1,0,0,0,3,7,1,9,78,18,32,44,64,73,17,7,17,5,8.66,0,0
2039,0,1,0,0,1,2,4,1,9,91,20,26,35,32,60,29,21,21,4,13.27,1,14
2041,0,1,0,0,1,3,4,1,9,265,83,83,1,59,90,56,50,21,5,24.23,1,15
2045,1,0,0,0,1,5,2,1,9,147,37,59,9,50,76,8,6,21,6,7,0,0
2048,1,0,0,0,1,2,5,1,9,239,96,96,0,47,70,5,6,19,3,5.43,1,12
2050,1,0,0,0,1,1,4,1,8,143,46,48,31,89,153,23,31,14,4,26.98,1,16
2053,1,0,0,0,1,0,5,0,9,179,44,51,4,68,97,14,11,19,8,11.25,1,15
2054,1,0,0,0,1,0,5,1,9,164,31,53,12,104,206,13,10,19,5,9.09,1,14
2055,0,0,0,0,1,5,2,0,8,149,47,48,2,27,54,3,1,17,7,3.33,0,0
2056,0,0,0,0,1,3,1,0,8,220,25,59,21,84,240,35,40,14,9,18.56,0,0
2057,0,0,0,0,0,4,7,1,6,144,13,42,40,102,104,29,36,22,6,18.65,0,0
2058,0,0,0,0,1,0,5,1,7,158,27,59,23,78,110,13,13,15,3,11.76,1,15
2060,0,0,0,0,1,2,2,1,7,192,21,48,31,80,103,13,15,17,9,9.53,0,0
2061,0,1,0,0,1,2,2,1,8,285,40,69,4,13,36,25,14,21,4,12.1,0,0
2063,0,1,0,0,1,0,4,0,9,110,20,30,32,7,26,7,7,16,2,6.03,1,13
2064,0,0,1,0,1,2,5,1,8,205,57,57,3,23,42,9,9,13,8,7.82,0,0
2065,0,0,0,0,1,4,4,0,9,414,167,167,0,49,113,16,11,22,6,13.21,1,15
2067,0,1,0,0,1,0,4,1,7,149,48,64,7,73,134,20,13,35,7,10.54,1,17
2070,0,0,1,0,1,2,1,1,9,309,91,91,1,24,59,10,8,25,8,11,0,0
2071,0,0,0,1,1,0,4,0,8,135,25,37,19,56,77,10,6,13,11,5.7,1,14
2072,0,1,0,0,0,2,3,0,4,172,60,60,5,10,32,16,12,19,2,9.9,0,0
2074,0,0,0,0,1,0,4,1,8,111,28,32,41,52,76,4,4,16,6,4.82,1,14
2077,0,0,0,0,1,1,7,1,9,152,22,33,15,81,203,11,10,17,4,9.07,0,0
2084,1,0,0,0,1,0,4,1,8,155,28,47,12,72,132,31,30,39,19,22.65,1,16
2085,0,1,0,0,1,1,2,1,9,149,43,43,14,57,94,5,2,24,4,3.4,1,10
2086,1,0,0,0,0,1,3,1,4,74,12,22,68,33,58,18,19,11,7,13.53,0,0
2087,0,1,0,0,1,0,5,1,9,262,48,71,1,25,57,33,22,13,6,21.41,1,15
2088,1,0,0,0,1,3,4,0,3,272,67,95,0,39,54,10,5,23,4,7.69,0,0
2089,1,0,0,0,1,5,4,0,2,264,38,74,1,117,404,12,8,14,9,9.05,0,0
2092,1,0,0,0,1,3,4,0,8,408,67,136,0,21,52,13,13,22,5,8.05,1,14
2094,0,0,1,0,1,2,2,0,8,202,24,52,24,38,49,36,47,15,7,27.01,0,0
2096,0,1,0,0,1,0,2,1,5,229,78,78,1,47,80,8,5,15,13,5.59,1,12
2097,0,1,0,0,1,2,4,0,8,233,37,58,16,134,235,25,23,13,8,17.66,1,14
2098,0,1,0,0,1,2,4,1,8,152,35,53,14,83,161,17,12,15,7,8.46,1,12
2099,0,0,0,1,1,2,3,1,3,132,28,32,26,46,61,12,6,17,9,7.9,0,0
2100,0,0,1,0,1,0,4,1,8,257,64,75,2,49,66,19,9,17,12,7.86,1,15
2101,0,1,0,0,0,3,4,0,9,173,35,41,15,104,185,28,15,39,12,15.97,0,0
2103,1,0,0,0,1,0,4,0,9,198,53,53,5,58,68,9,9,31,11,4.74,1,13
2105,0,0,0,0,1,2,3,1,8,86,15,19,38,77,130,23,12,27,11,7.61,0,0
2107,0,1,0,0,1,4,4,1,6,297,52,87,3,18,59,11,5,21,12,7.38,0,0
2109,1,0,0,0,1,2,5,1,8,128,26,33,22,61,76,27,14,11,5,10.13,0,0
2110,1,0,0,0,1,2,2,1,0,111,21,33,33,19,56,26,28,28,7,12.47,0,0
2114,0,1,0,0,1,2,5,1,8,202,34,48,3,60,127,15,18,19,3,8.72,1,14
2115,1,0,0,0,1,4,3,1,9,218,37,54,3,67,97,14,6,18,8,14.16,0,0
2116,0,0,1,0,1,2,2,0,7,195,36,43,9,25,46,31,25,18,7,10.16,0,0
2118,0,0,1,0,1,0,4,1,9,118,42,45,29,54,89,12,6,23,15,16.4,1,19
2120,1,0,0,0,1,1,3,1,6,98,26,31,32,97,227,26,10,20,5,12.15,0,0
2121,0,0,0,1,1,0,2,1,9,197,27,39,9,95,366,14,12,16,3,7.63,1,14
2122,0,0,1,0,1,5,3,1,6,70,17,24,30,21,57,22,20,18,9,27.82,0,0
2123,0,1,0,0,1,2,7,1,5,277,49,66,10,90,151,21,18,20,6,20.7,0,0
2124,0,0,0,0,1,0,4,1,9,377,72,108,0,56,127,28,17,14,4,18.16,1,15
2125,0,0,0,0,1,2,5,1,3,140,22,36,15,52,124,12,7,21,3,3.92,0,0
2128,0,1,0,0,1,1,4,1,4,118,25,38,9,72,70,23,15,23,6,19.87,1,14
2130,0,1,0,0,1,0,4,1,9,140,20,35,32,83,117,16,10,16,5,11.08,1,15
2132,0,1,0,0,1,0,3,1,3,184,52,84,6,70,126,16,10,21,12,9.23,1,12
2133,0,1,0,0,0,2,4,1,9,153,31,43,7,86,225,14,10,17,3,9.83,0,0
2134,0,0,1,0,1,2,2,0,9,249,51,62,8,28,52,9,7,22,17,10.01,0,0
2135,0,0,1,0,1,2,3,1,3,234,70,83,0,17,49,38,13,23,18,14.85,0,0
2138,0,1,0,0,0,0,7,1,5,199,29,48,22,70,160,14,4,16,8,5.86,0,0
2141,0,0,0,0,1,0,4,0,5,142,45,45,15,43,67,32,14,20,3,15.06,1,15
2142,0,1,0,0,1,0,1,1,9,453,130,171,0,48,71,6,5,14,13,7.1,1,12
2143,0,1,0,0,1,2,2,1,9,372,122,122,0,58,71,12,13,21,13,5.17,0,0
2145,0,0,0,0,1,0,4,0,3,187,31,62,12,83,139,13,9,23,7,8.06,1,13
2146,0,1,0,0,1,1,2,1,9,556,86,183,0,95,173,5,7,23,3,5.24,1,11
2147,0,0,0,0,1,1,4,0,9,189,71,73,0,44,90,4,3,14,4,4.37,1,12
2148,0,1,0,0,1,0,4,1,9,132,24,55,12,108,209,4,2,17,9,3.47,1,10
2149,1,0,0,0,1,0,4,1,8,210,47,68,4,76,90,30,16,16,7,17.08,1,15
2151,0,0,1,0,1,3,4,0,9,170,32,45,10,56,91,5,3,24,3,4.36,0,0
2153,0,1,0,0,1,0,7,1,8,184,53,53,15,116,192,114,23,24,12,17.57,1,18
2154,1,0,0,0,1,3,1,1,9,156,45,51,3,23,59,5,5,13,3,4.56,0,0
2157,0,1,0,0,1,0,2,1,8,188,58,62,2,47,70,40,26,15,7,22.97,1,15
2159,0,0,0,0,1,0,7,0,9,222,53,54,2,49,79,27,10,13,6,10.33,0,0
2164,0,1,0,0,0,4,4,0,7,171,16,40,38,79,115,4,6,15,7,3.48,0,0
2168,0,0,0,0,1,0,4,1,8,199,24,49,16,44,99,19,19,22,5,13.54,1,15
2171,0,0,1,0,1,2,5,1,8,142,29,48,37,63,86,26,16,11,6,11.3,0,0
2173,1,0,0,0,1,0,4,1,2,116,36,39,18,34,64,17,11,14,6,8.6,1,12
2174,0,0,1,0,1,4,2,1,9,209,39,50,6,52,89,19,21,17,10,11.81,0,0
2178,0,1,0,0,1,5,6,1,9,193,38,54,4,40,61,18,9,25,11,11.27,0,0
2181,1,0,0,0,1,4,4,1,4,139,47,47,9,60,97,24,21,18,4,13.09,0,0
2183,1,0,0,0,1,0,4,1,8,253,69,87,5,30,74,10,6,14,7,8.37,1,14
2187,0,0,1,0,1,3,4,1,9,123,29,39,17,94,137,12,13,15,8,8.98,0,0
2188,1,0,0,0,1,1,4,0,8,179,53,53,8,71,94,42,28,23,5,25.76,1,15
2189,0,1,0,0,1,2,3,1,7,120,30,54,17,93,211,15,15,15,6,11.55,1,15
2190,0,0,0,1,1,2,7,0,7,364,107,127,1,64,131,4,4,25,11,3.14,0,0
2191,0,0,0,1,1,4,4,1,9,324,69,81,0,36,91,13,10,24,7,8.04,0,0
2193,0,1,0,0,1,0,4,1,9,186,23,40,21,35,86,5,5,16,19,4.85,1,12
2194,1,0,0,0,1,1,3,1,5,172,47,47,10,87,117,6,5,17,5,4.21,0,0
2197,0,0,0,0,1,3,4,0,4,121,32,35,17,87,83,15,8,22,5,7.4,0,0
2199,0,0,0,0,1,2,4,1,9,197,84,84,3,114,232,17,20,23,5,8.29,1,14
2205,0,0,1,0,1,4,5,0,8,214,65,66,2,49,74,32,28,20,4,23.52,0,0
2206,0,1,0,0,1,0,3,1,4,348,150,150,0,125,245,25,24,13,4,15.98,1,16
2208,0,1,0,0,1,1,5,1,8,172,45,45,6,80,188,36,32,12,6,11.92,1,15
2209,0,0,0,1,1,1,5,1,3,202,57,69,3,59,76,14,11,26,7,13.34,0,0
2210,1,0,0,0,1,0,2,0,8,289,34,62,10,59,94,57,48,19,4,18.17,1,18
2211,1,0,0,0,1,0,4,1,0,124,30,42,10,142,193,26,30,14,6,10.44,0,0
2213,0,1,0,0,1,3,5,0,9,157,58,58,4,84,102,21,13,17,4,10.29,1,17
2223,0,0,0,0,1,0,4,1,7,216,41,48,18,101,255,11,6,24,12,5.83,1,15
2224,0,1,0,0,1,3,5,1,8,301,132,132,1,43,70,11,13,17,4,7.46,1,15
2229,0,1,0,0,1,0,4,0,9,146,45,45,11,67,120,21,13,20,5,9.38,1,15
2235,0,1,0,0,1,0,2,0,9,114,16,19,38,52,79,8,6,19,6,4.61,1,13
2236,0,1,0,0,1,3,4,1,8,172,30,54,14,52,90,10,6,19,6,9.62,1,13
2237,1,0,0,0,1,0,4,1,8,161,52,74,3,90,136,13,17,21,5,8.99,1,14
2238,0,1,0,0,1,4,2,1,4,206,48,52,17,67,105,16,7,19,5,7.63,0,0
2239,0,1,0,0,1,2,4,1,9,146,36,44,19,37,59,16,9,15,7,6.96,0,0
2242,0,0,0,1,1,0,4,1,8,150,35,68,14,80,80,15,15,16,6,12.05,1,16
2247,0,0,1,0,1,2,4,1,1,108,14,21,32,111,295,22,32,26,5,14.86,0,0
2248,0,0,0,0,1,0,2,1,5,108,24,32,17,23,80,80,34,24,8,23.33,0,0
2253,0,0,0,0,1,4,2,1,9,90,25,34,20,44,60,15,8,13,20,17.43,0,0
2255,0,0,0,1,1,3,5,0,8,237,68,68,5,95,166,14,13,17,5,6.68,0,0
2260,0,0,0,0,1,2,5,0,9,183,26,84,12,109,220,38,31,15,11,14.15,0,0
2263,0,0,0,1,1,2,2,1,7,123,31,38,22,15,41,17,20,18,7,14.38,0,0
2265,0,1,0,0,1,2,4,0,5,241,36,49,8,34,58,17,9,15,3,13.01,0,0
2266,0,1,0,0,1,0,4,1,4,108,15,28,38,9,34,14,9,19,10,4.9,1,13
2271,0,1,0,0,1,4,5,1,8,167,42,58,9,90,164,14,11,20,10,9.66,0,0
2272,0,1,0,0,1,3,4,1,7,131,43,47,7,54,81,16,15,22,7,7.61,1,13
2274,1,0,0,0,1,3,4,1,9,253,37,52,10,102,251,21,13,20,4,12.24,0,0
2276,0,0,0,0,0,4,3,0,8,193,30,47,7,81,144,8,7,12,6,7.87,0,0
2277,0,1,0,0,0,0,4,1,9,141,39,42,14,101,172,7,4,23,4,6.87,1,12
2278,0,0,0,0,1,2,5,1,2,221,37,65,6,15,46,12,19,23,4,13.06,0,0
2279,0,0,0,0,1,4,6,0,6,253,66,66,5,57,78,6,7,22,4,6.74,0,0
2280,0,0,0,0,1,0,4,1,5,170,42,48,6,59,85,5,10,21,5,7.31,1,13
2282,0,0,1,0,1,0,4,1,8,192,33,46,10,96,175,11,7,19,14,8.25,1,14
2283,0,1,0,0,1,0,5,1,9,108,28,31,34,77,145,9,10,20,6,5.31,1,16
2284,0,0,0,0,0,3,2,0,9,234,43,49,3,20,48,11,10,7,7,8.17,0,0
2286,0,0,1,0,1,3,1,0,8,183,74,74,2,29,57,19,18,23,7,10.34,0,0
2287,0,0,1,0,1,0,4,1,9,207,35,55,11,89,136,6,5,22,7,6.03,1,15
2289,0,1,0,0,1,3,6,0,8,228,31,66,17,26,69,26,25,17,3,14.94,0,0
2291,1,0,0,0,1,2,4,1,8,242,73,73,4,96,118,14,14,22,7,11.6,1,14
2294,0,0,0,1,1,2,6,1,4,234,46,55,5,71,76,41,25,23,8,12.84,0,0
2295,0,0,0,0,1,2,3,1,6,135,18,37,46,88,161,16,8,16,4,18.16,0,0
2298,0,0,0,0,1,2,5,1,9,144,34,34,17,20,45,42,23,19,3,10.67,0,0
2300,0,0,1,0,1,3,4,1,8,222,31,50,7,58,78,8,8,16,25,4.69,0,0
2302,0,0,1,0,1,0,2,0,5,308,35,93,1,96,139,10,13,19,5,15.85,0,0
2304,1,0,0,0,1,0,3,1,8,206,69,69,2,59,92,8,6,37,6,4.75,1,13
2306,0,0,0,1,1,2,6,0,9,120,25,31,18,94,162,11,7,17,5,7.73,0,0
2312,0,1,0,0,1,0,7,0,5,252,38,66,12,72,110,42,19,13,7,13.65,1,15
2314,1,0,0,0,1,2,4,1,8,229,73,73,1,46,55,18,20,22,4,13.47,1,13
2316,0,0,1,0,1,0,5,0,9,117,18,38,34,91,133,32,42,13,12,9.42,0,0
2319,0,1,0,0,0,0,4,1,8,186,37,41,15,41,77,14,18,16,5,6.29,1,19
2320,1,0,0,0,1,2,5,1,4,110,17,36,26,58,106,13,8,8,5,7.67,0,0
2322,0,0,0,0,1,1,6,0,8,93,26,26,36,46,75,5,5,20,7,4.78,0,0
2327,0,0,0,1,1,2,4,0,7,206,27,46,16,83,157,13,9,14,6,6.61,0,0
2328,1,0,0,0,1,2,2,1,8,127,57,57,9,57,111,12,6,20,10,11.1,0,0
2330,1,0,0,0,1,2,5,1,9,175,38,49,7,51,60,42,14,15,11,7.89,0,0
2331,0,1,0,0,0,2,4,1,0,222,53,57,3,50,65,21,14,14,16,14.15,0,0
2332,1,0,0,0,1,0,6,1,8,161,34,34,20,94,270,16,8,17,13,11.95,1,15
2337,0,0,0,0,1,0,4,0,8,191,38,52,7,85,161,12,7,16,4,11.23,1,13
2338,1,0,0,0,1,2,2,1,9,172,35,47,3,29,54,12,11,13,7,4.9,0,0
2340,1,0,0,0,0,2,2,0,9,111,25,31,16,50,61,15,9,16,20,7.24,0,0
2342,0,1,0,0,1,1,5,0,9,159,48,53,10,68,128,5,4,22,3,8.58,1,13
2345,0,0,0,1,1,2,4,1,8,127,36,38,22,53,84,45,37,19,9,17.84,0,0
2346,0,0,0,1,1,0,4,1,6,129,27,36,37,104,130,12,5,8,10,9.22,1,18
2348,0,0,0,1,1,3,1,1,5,165,36,64,9,45,71,16,15,17,22,12.13,0,0
2349,0,0,0,0,1,2,4,1,8,240,66,77,4,102,447,14,9,13,4,8.77,1,14
2350,1,0,0,0,1,0,5,0,8,108,30,30,32,33,70,6,4,15,11,6.82,1,13
2351,0,1,0,0,1,2,4,0,8,117,13,22,43,82,165,20,13,13,5,12.3,1,14
2352,0,0,0,1,1,3,4,1,1,177,29,61,14,40,63,4,2,18,7,6.35,0,0
2353,0,0,0,1,1,4,2,0,9,210,45,71,2,23,62,15,16,17,3,9.4,0,0
2355,0,0,0,1,1,5,2,1,9,78,31,31,24,64,76,24,13,16,6,11.52,0,0
2356,0,1,0,0,1,1,4,1,8,79,12,23,74,27,62,15,7,21,6,11.39,1,14
2357,0,1,0,0,1,3,4,1,8,236,26,47,14,27,65,7,4,13,7,4.87,1,11
2359,1,0,0,0,1,0,6,0,9,132,34,44,13,54,164,6,3,21,5,5.2,1,14
2360,1,0,0,0,1,0,4,1,8,131,56,56,4,32,65,10,32,15,6,14.27,1,14
2361,0,0,0,1,1,0,2,0,8,199,20,61,12,70,116,64,29,23,5,17.09,1,16
2362,1,0,0,0,1,3,4,1,9,104,13,33,30,43,88,23,20,18,5,4.05,0,0
2363,0,0,0,0,0,3,1,1,6,207,71,71,7,39,80,10,6,13,5,5.99,0,0
2366,0,0,0,0,0,2,7,1,8,522,193,193,0,49,79,52,37,20,8,25.21,0,0
2369,0,0,0,0,1,3,3,1,7,209,54,60,4,59,117,6,7,21,6,5.68,0,0
2372,0,1,0,0,1,2,2,0,8,231,47,50,4,49,62,5,5,19,7,4.32,0,0
2373,0,0,0,1,1,3,2,0,5,99,26,33,23,11,58,28,58,23,4,16.32,0,0
2376,0,0,1,0,0,5,6,1,7,213,31,64,9,60,88,24,13,19,7,17.44,0,0
2379,0,1,0,0,1,3,5,1,8,126,33,45,10,51,74,31,17,22,14,10.87,0,0
2381,0,0,1,0,1,4,1,0,9,204,103,103,1,114,194,15,8,20,6,15.06,0,0
2383,1,0,0,0,1,3,4,1,8,243,86,86,0,55,77,27,32,11,6,24.25,1,14
2384,0,1,0,0,1,2,3,1,8,118,40,40,20,87,113,15,13,22,6,17,0,0
2386,0,0,0,0,1,4,4,1,8,201,44,50,3,21,42,8,8,16,3,6.91,0,0
2387,1,0,0,0,1,1,4,1,8,357,153,153,0,59,63,9,5,22,6,6.36,1,13
2388,1,0,0,0,1,2,4,1,9,190,47,68,8,125,209,16,23,22,7,13.31,1,14
2389,1,0,0,0,1,3,3,1,8,208,50,73,1,74,138,10,8,13,12,5.04,0,0
2390,0,0,0,1,1,0,5,1,8,125,45,45,12,61,70,25,21,16,7,15.3,1,17
2391,1,0,0,0,1,0,4,0,5,234,42,44,8,19,73,73,27,24,4,30.7,1,16
2394,0,0,1,0,0,2,4,1,8,179,54,54,7,29,57,13,7,16,26,7.46,0,0
2395,0,0,0,0,1,0,4,0,9,150,29,45,21,24,46,10,10,14,17,7.82,1,12
2396,0,0,0,0,1,0,5,0,3,118,19,37,18,59,124,17,10,13,7,7.24,0,0
2397,0,1,0,0,1,3,6,0,8,115,21,29,29,64,83,13,19,17,5,12.4,0,0
2398,0,0,0,1,1,0,6,0,4,296,55,78,1,23,45,19,25,10,5,6.8,0,0
2400,0,1,0,0,1,2,5,0,1,103,18,39,38,34,60,5,4,18,4,4.41,0,0
2401,0,1,0,0,1,0,6,0,5,150,63,63,17,123,305,15,11,19,7,13.56,1,15
2403,0,0,0,0,0,0,2,1,8,77,21,25,67,23,101,101,30,23,5,24.32,0,0
2406,0,0,0,1,1,0,2,1,8,117,21,29,26,84,105,9,11,21,9,7.28,0,0
2408,1,0,0,0,1,1,4,1,8,131,25,37,17,48,67,12,7,21,3,11.72,1,12
2410,0,1,0,0,1,1,5,1,9,83,17,25,36,23,56,25,18,20,4,8.4,0,0
2411,0,0,0,1,1,2,5,0,9,88,29,34,24,62,116,4,3,22,8,4.24,0,0
2412,1,0,0,0,1,1,3,0,6,215,45,69,2,112,222,48,21,28,16,21.4,0,0
2413,0,0,0,1,1,3,4,1,9,59,14,15,53,64,113,7,5,20,12,5.44,0,0
2414,0,0,0,1,1,4,3,1,8,192,16,45,16,70,92,18,13,14,8,8.67,0,0
2416,0,1,0,0,1,2,4,1,7,232,102,102,2,61,78,14,20,13,10,10.99,0,0
2419,0,1,0,0,1,3,6,1,9,186,30,56,11,60,76,22,23,22,4,11.19,0,0
2421,1,0,0,0,1,0,5,1,9,124,23,32,35,78,113,13,7,16,4,9.28,1,14
2424,0,0,0,1,1,2,4,0,5,121,14,37,53,26,58,18,27,7,9,7.33,0,0
2426,0,0,1,0,0,2,4,1,8,168,48,49,12,59,86,11,10,15,12,4.71,0,0
2427,0,0,0,0,1,1,6,0,8,246,89,89,3,93,192,192,33,20,6,29.04,0,0
2428,1,0,0,0,1,3,7,1,6,101,17,25,31,88,226,38,15,13,6,28.56,0,0
2429,0,0,0,1,1,0,4,1,7,300,99,101,0,103,202,15,12,22,7,8.24,1,20
2430,0,0,0,0,1,5,4,0,8,151,25,36,18,23,60,13,12,18,6,7.52,0,0
2431,0,1,0,0,1,2,4,1,9,234,32,49,7,22,61,40,61,24,4,33.25,1,14
2432,0,1,0,0,1,5,6,0,9,190,35,60,23,70,101,21,17,21,6,18.97,0,0
2433,0,0,1,0,1,1,6,1,9,113,56,56,13,62,100,25,21,15,5,11.02,0,0
2437,0,0,0,0,1,5,2,0,2,115,17,40,29,104,189,19,11,23,5,10.9,0,0
2438,0,1,0,0,1,3,4,1,4,138,40,44,4,33,56,18,15,22,3,14.45,1,13
2439,0,0,1,0,1,4,4,0,9,162,46,57,3,56,86,22,14,19,11,22.32,0,0
2440,0,0,1,0,1,2,1,1,8,193,38,45,9,24,51,51,16,14,8,14.8,0,0
2442,0,1,0,0,1,1,5,1,6,162,24,32,19,88,184,5,4,14,6,4.15,1,12
2444,0,1,0,0,1,0,5,1,8,177,53,58,4,41,70,43,35,37,7,17.52,1,17
2445,0,0,0,0,1,1,2,0,8,241,93,93,2,62,74,22,37,16,6,19.82,0,0
2454,0,1,0,0,1,0,4,1,3,185,71,71,5,50,81,27,23,14,6,14.45,1,15
